time_h,pH,temperature_C,pressure_bar,dissolved_oxygen_pct,viable_cell_density,dead_cell_density,viability_pct,growth_rate_h,death_rate_h,substrate_g_L,lactate_g_L
3.983333,7.194,36.9947,1.1998,39.9181,529557.0,33026.0,94.13,0.03118,0.016762,10.398,0.0006
4.0,7.1929,37.0092,1.1998,39.949,529684.0,33162.0,94.11,0.031203,0.016744,10.3997,0.0006
4.016667,7.1973,37.0099,1.1992,39.9447,529812.0,33299.0,94.09,0.031208,0.016742,10.4013,0.0006
4.033333,7.1973,37.001,1.1991,39.8999,529940.0,33436.0,94.07,0.031212,0.016738,10.403,0.0006
4.05,7.1998,37.0012,1.1989,39.8986,530068.0,33573.0,94.04,0.031203,0.016744,10.4047,0.0006
4.066667,7.2003,37.0052,1.1984,39.837,530195.0,33709.0,94.02,0.031204,0.016744,10.4063,0.0006
4.083333,7.2032,37.0024,1.1976,39.8747,530323.0,33846.0,94.0,0.03119,0.016754,10.408,0.0006
4.1,7.2042,36.9925,1.1979,39.9291,530451.0,33983.0,93.98,0.031197,0.016749,10.4097,0.0006
4.116667,7.205,36.9967,1.1971,39.9544,530579.0,34120.0,93.96,0.031208,0.016742,10.4113,0.0006
4.133333,7.2041,36.9937,1.1979,40.0524,530707.0,34256.0,93.94,0.031213,0.016738,10.413,0.0006
4.15,7.2085,37.0023,1.1979,40.0722,530835.0,34393.0,93.92,0.031235,0.016722,10.4147,0.0006
4.166667,7.2102,37.003,1.1982,40.1214,530963.0,34529.0,93.89,0.031234,0.016724,10.4163,0.0006
4.183333,7.2097,36.9983,1.198,40.1555,531092.0,34666.0,93.87,0.031242,0.01672,10.418,0.0006
4.2,7.2094,37.0005,1.1986,40.1227,531220.0,34802.0,93.85,0.03125,0.016713,10.4197,0.0006
4.216667,7.211,37.003,1.1979,40.2089,531349.0,34939.0,93.83,0.031244,0.016717,10.4213,0.0007
4.233333,7.2093,36.9922,1.1973,40.1314,531478.0,35075.0,93.81,0.031259,0.016708,10.423,0.0007
4.25,7.2091,36.9906,1.1973,40.1641,531607.0,35211.0,93.79,0.031246,0.016717,10.4247,0.0007
4.266667,7.2097,36.9928,1.1977,40.1947,531735.0,35348.0,93.77,0.031253,0.016712,10.4263,0.0007
4.283333,7.2039,36.9906,1.1965,40.1862,531864.0,35484.0,93.75,0.031259,0.016708,10.428,0.0007
4.3,7.2037,36.9975,1.1975,40.1889,531993.0,35620.0,93.72,0.031264,0.016702,10.4297,0.0007
4.316667,7.2023,37.0007,1.1973,40.1783,532123.0,35756.0,93.7,0.031266,0.0167,10.4313,0.0007
4.333333,7.2048,36.9971,1.198,40.2121,532252.0,35892.0,93.68,0.031265,0.016701,10.433,0.0007
4.35,7.2021,37.0034,1.1986,40.2069,532381.0,36029.0,93.66,0.031271,0.016697,10.4347,0.0007
4.366667,7.2001,36.9978,1.1983,40.2304,532510.0,36165.0,93.64,0.031272,0.016695,10.4363,0.0007
4.383333,7.1976,37.0007,1.1977,40.2044,532640.0,36301.0,93.62,0.031278,0.016691,10.438,0.0007
4.4,7.1979,37.0165,1.1969,40.2881,532769.0,36437.0,93.6,0.031272,0.016696,10.4396,0.0007
4.416667,7.1984,37.0189,1.1972,40.3008,532899.0,36573.0,93.58,0.031287,0.016687,10.4413,0.0007
4.433333,7.198,37.0279,1.1971,40.3571,533029.0,36709.0,93.56,0.03129,0.016685,10.443,0.0007
4.45,7.1964,37.0271,1.1966,40.3666,533159.0,36845.0,93.54,0.031299,0.016681,10.4446,0.0007
4.466667,7.2002,37.0262,1.1967,40.2743,533288.0,36981.0,93.52,0.0313,0.016681,10.4463,0.0007
4.483333,7.1996,37.0154,1.1963,40.2737,533418.0,37117.0,93.49,0.031282,0.016693,10.448,0.0007
4.5,7.203,37.0333,1.1962,40.3511,533548.0,37253.0,93.47,0.031285,0.016689,10.4496,0.0007
4.516667,7.2035,37.0318,1.1967,40.3356,533678.0,37389.0,93.45,0.031295,0.016687,10.4513,0.0007
4.533333,7.2037,37.0287,1.196,40.2173,533808.0,37525.0,93.43,0.031293,0.016688,10.453,0.0007
4.55,7.2052,37.0264,1.1959,40.2057,533937.0,37661.0,93.41,0.031268,0.016706,10.4546,0.0007
4.566667,7.2071,37.0271,1.1958,40.2735,534067.0,37797.0,93.39,0.031265,0.016708,10.4563,0.0007
4.583333,7.2109,37.0299,1.1967,40.3384,534197.0,37933.0,93.37,0.031277,0.0167,10.458,0.0007
4.6,7.2134,37.0334,1.1973,40.3531,534326.0,38069.0,93.35,0.031284,0.016698,10.4596,0.0007
4.616667,7.2101,37.0373,1.1966,40.2822,534456.0,38205.0,93.33,0.031281,0.016704,10.4613,0.0007
4.633333,7.2131,37.0421,1.1978,40.249,534586.0,38341.0,93.31,0.031271,0.016711,10.463,0.0007
4.65,7.2097,37.0399,1.198,40.2402,534715.0,38478.0,93.29,0.031256,0.016726,10.4646,0.0007
4.666667,7.2123,37.0369,1.1984,40.163,534845.0,38614.0,93.27,0.031263,0.016717,10.4663,0.0007
4.683333,7.213,37.0363,1.198,40.1388,534974.0,38750.0,93.25,0.031244,0.016733,10.468,0.0007
4.7,7.2121,37.034,1.1993,40.1247,535104.0,38886.0,93.23,0.031237,0.016738,10.4696,0.0007
4.716667,7.2111,37.0199,1.1987,40.1007,535233.0,39023.0,93.2,0.031238,0.016736,10.4713,0.0007
4.733333,7.2089,37.0285,1.1987,40.1783,535362.0,39159.0,93.18,0.031241,0.016729,10.473,0.0007
4.75,7.2087,37.0283,1.1987,40.1686,535492.0,39295.0,93.16,0.031259,0.016717,10.4746,0.0007
4.766667,7.2129,37.0128,1.1975,40.1242,535622.0,39431.0,93.14,0.031257,0.016718,10.4763,0.0007
4.783333,7.2125,37.0171,1.198,40.0925,535751.0,39567.0,93.12,0.031243,0.016728,10.4779,0.0007
4.8,7.2147,37.0234,1.1983,40.1494,535881.0,39703.0,93.1,0.031237,0.016733,10.4796,0.0007
4.816667,7.2149,37.0194,1.1988,40.1483,536011.0,39840.0,93.08,0.031242,0.016733,10.4813,0.0007
4.833333,7.2143,37.0286,1.1973,40.0485,536140.0,39976.0,93.06,0.031243,0.016731,10.4829,0.0008
4.85,7.2108,37.0258,1.1973,39.9485,536270.0,40112.0,93.04,0.031219,0.016751,10.4846,0.0008
4.866667,7.2079,37.0198,1.1991,40.0676,536399.0,40249.0,93.02,0.031208,0.016756,10.4863,0.0008
4.883333,7.2065,37.0172,1.1984,39.9407,536528.0,40385.0,93.0,0.031242,0.016728,10.4879,0.0008
4.9,7.206,37.0105,1.1985,39.8407,536658.0,40521.0,92.98,0.031217,0.016745,10.4896,0.0008
4.916667,7.2038,37.0112,1.1988,39.8765,536787.0,40657.0,92.96,0.031198,0.016758,10.4913,0.0008
4.933333,7.2002,37.0166,1.1984,39.9242,536916.0,40794.0,92.94,0.031208,0.01675,10.4929,0.0008
4.95,7.2002,37.0074,1.1983,39.9519,537046.0,40930.0,92.92,0.031219,0.016743,10.4946,0.0008
4.966667,7.2018,37.0064,1.1994,40.0196,537176.0,41066.0,92.9,0.031226,0.016736,10.4963,0.0008
4.983333,7.201,37.0112,1.2007,40.1451,537306.0,41202.0,92.88,0.031241,0.016725,10.4979,0.0008
5.0,7.1978,37.005,1.2016,40.0687,537436.0,41338.0,92.86,0.031268,0.016706,10.4996,0.0008
5.016667,7.1944,37.0018,1.2017,40.0582,537566.0,41474.0,92.84,0.031252,0.016718,10.5013,0.0008
5.033333,7.1929,36.9974,1.2012,39.9982,537696.0,41610.0,92.82,0.031247,0.016722,10.5029,0.0008
5.05,7.199,36.9994,1.2017,39.9667,537826.0,41746.0,92.8,0.031233,0.016733,10.5046,0.0008
5.066667,7.1986,36.9948,1.1998,39.8796,537956.0,41882.0,92.78,0.031231,0.016733,10.5063,0.0008
5.083333,7.1939,36.9804,1.1991,39.9718,538086.0,42018.0,92.76,0.031213,0.016747,10.5079,0.0008
5.1,7.194,36.989,1.1994,40.0239,538216.0,42154.0,92.74,0.031227,0.01674,10.5096,0.0008
5.116667,7.1918,36.9926,1.1999,39.9853,538346.0,42290.0,92.72,0.03124,0.016729,10.5113,0.0008
5.133333,7.1935,36.9964,1.1996,39.9136,538476.0,42427.0,92.7,0.03123,0.016737,10.5129,0.0008
5.15,7.1907,36.997,1.1998,39.8672,538606.0,42563.0,92.68,0.031217,0.016746,10.5146,0.0008
5.166667,7.191,37.0008,1.2002,39.9748,538736.0,42699.0,92.66,0.031203,0.016758,10.5162,0.0008
5.183333,7.1946,36.9943,1.2013,39.9419,538866.0,42835.0,92.64,0.031227,0.01674,10.5179,0.0008
5.2,7.1975,36.9948,1.2009,39.8284,538996.0,42971.0,92.62,0.031225,0.01674,10.5196,0.0008
5.216667,7.1971,36.9849,1.2015,39.9358,539125.0,43107.0,92.6,0.031203,0.016756,10.5212,0.0008
5.233333,7.1951,36.9871,1.2009,39.8988,539256.0,43243.0,92.58,0.031224,0.016741,10.5229,0.0008
5.25,7.1973,36.9871,1.202,39.8733,539386.0,43379.0,92.56,0.031216,0.016748,10.5246,0.0008
5.266667,7.1999,36.9879,1.2024,39.8514,539516.0,43516.0,92.54,0.031212,0.016751,10.5262,0.0008
5.283333,7.1998,36.9874,1.2017,39.9024,539646.0,43652.0,92.52,0.031208,0.016753,10.5279,0.0008
5.3,7.2014,36.9914,1.2026,40.0014,539776.0,43788.0,92.5,0.031219,0.016745,10.5296,0.0008
5.316667,7.2004,36.994,1.202,40.0028,539906.0,43924.0,92.48,0.03124,0.016729,10.5312,0.0008
5.333333,7.1988,37.0046,1.2021,39.9885,540037.0,44060.0,92.46,0.031242,0.016728,10.5329,0.0008
5.35,7.2019,36.9905,1.2006,40.0405,540168.0,44195.0,92.44,0.031239,0.01673,10.5346,0.0008
5.366667,7.202,36.9923,1.1997,40.0368,540298.0,44331.0,92.42,0.03125,0.016722,10.5362,0.0008
5.383333,7.2071,36.9977,1.1999,40.0064,540429.0,44467.0,92.4,0.03125,0.016723,10.5379,0.0008
5.4,7.2058,36.984,1.2,40.0606,540560.0,44603.0,92.38,0.031239,0.016732,10.5396,0.0008
5.416667,7.2015,36.98,1.1993,39.9949,540691.0,44739.0,92.36,0.031251,0.016724,10.5412,0.0008
5.433333,7.2016,36.9669,1.1997,40.0438,540821.0,44875.0,92.34,0.031239,0.016733,10.5429,0.0008
5.45,7.2009,36.9515,1.1991,40.1209,540952.0,45010.0,92.32,0.031245,0.016733,10.5446,0.0009
5.466667,7.1937,36.95,1.1984,40.1661,541083.0,45146.0,92.3,0.031253,0.016735,10.5462,0.0009
5.483333,7.1921,36.9535,1.1989,40.2754,541214.0,45282.0,92.28,0.031258,0.016733,10.5479,0.0009
5.5,7.1918,36.9567,1.198,40.3369,541346.0,45418.0,92.26,0.031281,0.016715,10.5496,0.0009
5.516667,7.1901,36.9538,1.1981,40.2173,541477.0,45553.0,92.24,0.031296,0.016702,10.5512,0.0009
5.533333,7.191,36.9608,1.1984,40.1027,541608.0,45689.0,92.22,0.031266,0.016727,10.5529,0.0009
5.55,7.191,36.9663,1.1973,40.0276,541739.0,45825.0,92.2,0.031248,0.016737,10.5545,0.0009
5.566667,7.1935,36.9686,1.1978,40.146,541870.0,45961.0,92.18,0.031234,0.016745,10.5562,0.0009
5.583333,7.1949,36.9734,1.1997,40.1241,542002.0,46097.0,92.16,0.031265,0.01672,10.5579,0.0009
5.6,7.193,36.9766,1.2,40.0832,542133.0,46232.0,92.14,0.031265,0.016718,10.5595,0.0009
5.616667,7.1906,36.9919,1.2002,40.0313,542264.0,46368.0,92.12,0.031255,0.016725,10.5612,0.0009
5.633333,7.1932,36.9913,1.2,40.0658,542395.0,46504.0,92.1,0.031244,0.016732,10.5629,0.0009
5.65,7.1901,36.9938,1.2012,40.0922,542527.0,46639.0,92.08,0.031255,0.016722,10.5645,0.0009
5.666667,7.1895,36.9906,1.2009,40.0707,542658.0,46775.0,92.06,0.031256,0.016724,10.5662,0.0009
5.683333,7.1888,36.9967,1.1997,40.1224,542790.0,46911.0,92.04,0.03125,0.016729,10.5679,0.0009
5.7,7.1882,36.9992,1.199,40.2014,542921.0,47046.0,92.03,0.031261,0.016721,10.5695,0.0009
5.716667,7.1918,37.0054,1.1981,40.2437,543053.0,47182.0,92.01,0.031276,0.01671,10.5712,0.0009
5.733333,7.1931,36.995,1.1982,40.2536,543185.0,47317.0,91.99,0.031292,0.016697,10.5729,0.0009
5.75,7.1947,36.9962,1.1985,40.3347,543317.0,47453.0,91.97,0.031296,0.016693,10.5745,0.0009
5.766667,7.1981,36.9778,1.1984,40.3054,543450.0,47588.0,91.95,0.031315,0.016678,10.5762,0.0009
5.783333,7.1936,36.9787,1.1993,40.2183,543582.0,47723.0,91.93,0.031308,0.016685,10.5779,0.0009
5.8,7.1946,36.9732,1.1989,40.3015,543714.0,47859.0,91.91,0.031287,0.016702,10.5795,0.0009
5.816667,7.1934,36.9766,1.1978,40.405,543847.0,47994.0,91.89,0.031304,0.016691,10.5812,0.0009
5.833333,7.1952,36.9759,1.1983,40.2914,543980.0,48129.0,91.87,0.031325,0.016675,10.5829,0.0009
5.85,7.1984,36.9742,1.1983,40.2435,544112.0,48264.0,91.85,0.031304,0.016691,10.5845,0.0009
5.866667,7.1969,36.9791,1.1986,40.272,544244.0,48400.0,91.83,0.031295,0.016697,10.5862,0.0009
5.883333,7.197,36.9828,1.1984,40.4008,544377.0,48535.0,91.81,0.031303,0.01669,10.5879,0.0009
5.9,7.193,36.9912,1.1994,40.3235,544510.0,48670.0,91.8,0.031331,0.016669,10.5895,0.0009
5.916667,7.199,36.9978,1.2001,40.3073,544643.0,48805.0,91.78,0.031313,0.016682,10.5912,0.0009
5.933333,7.1984,36.9965,1.2003,40.3807,544776.0,48940.0,91.76,0.031315,0.016679,10.5929,0.0009
5.95,7.1989,36.9907,1.2008,40.419,544909.0,49075.0,91.74,0.03133,0.016668,10.5945,0.0009
5.966667,7.2006,36.9956,1.2006,40.3357,545042.0,49210.0,91.72,0.031338,0.016662,10.5962,0.0009
5.983333,7.1983,36.9852,1.2007,40.3117,545175.0,49345.0,91.7,0.031321,0.016675,10.5978,0.0009
6.0,7.1972,36.9663,1.1998,40.3667,545308.0,49480.0,91.68,0.031315,0.016681,10.5995,0.0009
6.016667,7.1956,36.9692,1.199,40.4392,545441.0,49616.0,91.66,0.03132,0.016683,10.6012,0.0009
6.033333,7.1954,36.9716,1.2005,40.5126,545574.0,49751.0,91.64,0.031335,0.016671,10.6028,0.0009
6.05,7.1947,36.9683,1.2003,40.5171,545708.0,49885.0,91.62,0.031352,0.016658,10.6045,0.0009
6.066667,7.1946,36.9663,1.2012,40.4809,545842.0,50020.0,91.61,0.031351,0.01666,10.6062,0.001
6.083333,7.2007,36.9674,1.2023,40.4773,545975.0,50155.0,91.59,0.031342,0.016667,10.6078,0.001
6.1,7.2031,36.9633,1.2016,40.4804,546109.0,50290.0,91.57,0.031345,0.016665,10.6095,0.001
6.116667,7.2056,36.9642,1.2006,40.3659,546242.0,50425.0,91.55,0.031343,0.016668,10.6112,0.001
6.133333,7.2017,36.9534,1.2007,40.4182,546375.0,50560.0,91.53,0.031318,0.016687,10.6128,0.001
6.15,7.2016,36.9396,1.2005,40.3844,546509.0,50695.0,91.51,0.031326,0.016686,10.6145,0.001
6.166667,7.2069,36.9312,1.2002,40.4732,546642.0,50831.0,91.49,0.031309,0.016708,10.6162,0.001
6.183333,7.2078,36.936,1.2003,40.4681,546775.0,50966.0,91.47,0.031316,0.01671,10.6178,0.001
6.2,7.2096,36.9318,1.2008,40.3535,546908.0,51101.0,91.45,0.031318,0.016705,10.6195,0.001
6.216667,7.2101,36.9341,1.2004,40.3324,547041.0,51237.0,91.44,0.031287,0.016733,10.6212,0.001
6.233333,7.2081,36.9283,1.2001,40.2426,547173.0,51372.0,91.42,0.031284,0.016734,10.6228,0.001
6.25,7.2086,36.9221,1.2006,40.1529,547306.0,51508.0,91.4,0.031263,0.016753,10.6245,0.001
6.266667,7.2069,36.9194,1.2014,40.1657,547438.0,51644.0,91.38,0.031237,0.016778,10.6262,0.001
6.283333,7.2061,36.924,1.1999,40.1537,547569.0,51780.0,91.36,0.03124,0.016779,10.6278,0.001
6.3,7.211,36.9261,1.2,40.1805,547702.0,51915.0,91.34,0.031244,0.016771,10.6295,0.001
6.316667,7.2129,36.9144,1.1989,40.184,547834.0,52051.0,91.32,0.031243,0.016772,10.6312,0.001
6.333333,7.2107,36.9243,1.1988,40.0489,547965.0,52187.0,91.3,0.031227,0.016797,10.6328,0.001
6.35,7.207,36.9079,1.1987,40.034,548097.0,52323.0,91.29,0.031215,0.016795,10.6345,0.001
6.366667,7.2057,36.9164,1.1996,40.0211,548228.0,52459.0,91.27,0.031199,0.016822,10.6361,0.001
6.383333,7.1999,36.9218,1.1999,40.0399,548360.0,52596.0,91.25,0.031209,0.016805,10.6378,0.001
6.4,7.2025,36.9155,1.2012,39.9757,548492.0,52731.0,91.23,0.031222,0.016789,10.6395,0.001
6.416667,7.2043,36.9061,1.2006,40.0749,548623.0,52868.0,91.21,0.031201,0.016811,10.6411,0.001
6.433333,7.2035,36.9131,1.2007,40.064,548755.0,53004.0,91.19,0.031209,0.016816,10.6428,0.001
6.45,7.2068,36.913,1.1995,40.0086,548887.0,53140.0,91.17,0.031217,0.016803,10.6445,0.001
6.466667,7.208,36.917,1.1985,39.9613,549018.0,53276.0,91.15,0.031202,0.016815,10.6461,0.001
6.483333,7.2062,36.916,1.1977,39.9229,549150.0,53412.0,91.14,0.031194,0.016817,10.6478,0.001
6.5,7.2041,36.9224,1.1984,39.9177,549282.0,53548.0,91.12,0.031187,0.016823,10.6495,0.001
6.516667,7.203,36.9246,1.198,39.8483,549413.0,53684.0,91.1,0.031196,0.01681,10.6511,0.001
6.533333,7.2004,36.9218,1.1974,39.8671,549545.0,53820.0,91.08,0.031184,0.016816,10.6528,0.001
6.55,7.2023,36.9129,1.1976,39.8603,549676.0,53956.0,91.06,0.031186,0.016818,10.6545,0.001
6.566667,7.2031,36.9143,1.1968,39.7866,549808.0,54093.0,91.04,0.031174,0.016836,10.6561,0.001
6.583333,7.203,36.9223,1.1956,39.8207,549939.0,54229.0,91.02,0.031159,0.016846,10.6578,0.001
6.6,7.206,36.9226,1.1962,39.7853,550070.0,54365.0,91.01,0.031174,0.016827,10.6595,0.001
6.616667,7.2054,36.9135,1.195,39.858,550202.0,54501.0,90.99,0.031165,0.016834,10.6611,0.001
6.633333,7.2027,36.912,1.1944,39.7749,550333.0,54638.0,90.97,0.031169,0.01684,10.6628,0.001
6.65,7.2021,36.9088,1.195,39.8166,550464.0,54774.0,90.95,0.031151,0.016855,10.6645,0.001
6.666667,7.2029,36.9118,1.1964,39.7579,550596.0,54910.0,90.93,0.031158,0.016853,10.6661,0.001
6.683333,7.2026,36.9206,1.1974,39.6795,550727.0,55047.0,90.91,0.031151,0.016855,10.6678,0.0011
6.7,7.2017,36.9307,1.1979,39.7099,550858.0,55183.0,90.89,0.031146,0.016851,10.6695,0.0011
6.716667,7.2011,36.9294,1.1982,39.7097,550990.0,55319.0,90.88,0.031164,0.016828,10.6711,0.0011
6.733333,7.2009,36.9311,1.1979,39.7602,551121.0,55455.0,90.86,0.031163,0.01683,10.6728,0.0011
6.75,7.2084,36.9208,1.1983,39.7244,551253.0,55591.0,90.84,0.031175,0.016819,10.6744,0.0011
6.766667,7.2096,36.9224,1.1989,39.8156,551384.0,55727.0,90.82,0.031151,0.016849,10.6761,0.0011
6.783333,7.2097,36.931,1.1974,39.9285,551516.0,55864.0,90.8,0.031171,0.016834,10.6778,0.0011
6.8,7.2104,36.9391,1.1968,39.8788,551649.0,55999.0,90.78,0.031202,0.016803,10.6794,0.0011
6.816667,7.2104,36.9401,1.1972,39.9555,551781.0,56135.0,90.77,0.031198,0.016801,10.6811,0.0011
6.833333,7.2055,36.9473,1.1974,39.9448,551914.0,56271.0,90.75,0.031215,0.016787,10.6828,0.0011
6.85,7.2015,36.9515,1.196,39.9897,552047.0,56406.0,90.73,0.031227,0.016771,10.6844,0.0011
6.866667,7.1975,36.9526,1.1962,40.0658,552180.0,56542.0,90.71,0.03124,0.016758,10.6861,0.0011
6.883333,7.1971,36.949,1.1961,40.1443,552313.0,56677.0,90.69,0.031257,0.016744,10.6878,0.0011
6.9,7.1986,36.9473,1.1962,40.0351,552447.0,56812.0,90.68,0.031272,0.016736,10.6894,0.0011
6.916667,7.1996,36.9369,1.197,40.0414,552581.0,56947.0,90.66,0.031248,0.016755,10.6911,0.0011
6.933333,7.2058,36.9308,1.1971,40.1552,552714.0,57083.0,90.64,0.031242,0.016766,10.6928,0.0011
6.95,7.2087,36.9275,1.1975,40.1467,552848.0,57218.0,90.62,0.031258,0.016761,10.6944,0.0011
6.966667,7.2091,36.9242,1.1976,40.0353,552981.0,57354.0,90.6,0.031249,0.016771,10.6961,0.0011
6.983333,7.2091,36.9284,1.1976,39.9291,553114.0,57489.0,90.58,0.031222,0.016795,10.6978,0.0011
7.0,7.2113,36.9319,1.1973,39.9149,553247.0,57625.0,90.57,0.031204,0.016805,10.6994,0.0011
7.016667,7.2071,36.9265,1.1971,39.9989,553379.0,57761.0,90.55,0.0312,0.016807,10.7011,0.0011
7.033333,7.2052,36.9318,1.197,40.015,553512.0,57897.0,90.53,0.03122,0.016794,10.7028,0.0011
7.05,7.2046,36.9386,1.1968,39.9126,553646.0,58032.0,90.51,0.031231,0.016781,10.7044,0.0011
7.066667,7.2009,36.9362,1.1962,39.9439,553779.0,58168.0,90.49,0.031216,0.016787,10.7061,0.0011
7.083333,7.1996,36.9526,1.1953,39.9602,553912.0,58303.0,90.48,0.031222,0.016784,10.7078,0.0011
7.1,7.1967,36.9502,1.1957,39.8123,554046.0,58438.0,90.46,0.031237,0.016762,10.7094,0.0011
7.116667,7.1974,36.9633,1.1957,39.8394,554179.0,58574.0,90.44,0.031204,0.016789,10.7111,0.0011
7.133333,7.2001,36.9629,1.1956,39.7014,554312.0,58709.0,90.42,0.031218,0.016771,10.7127,0.0011
7.15,7.2017,36.9628,1.1953,39.7262,554445.0,58845.0,90.41,0.031189,0.016793,10.7144,0.0011
7.166667,7.2002,36.96,1.196,39.655,554578.0,58981.0,90.39,0.031193,0.01679,10.7161,0.0011
7.183333,7.2028,36.9517,1.1958,39.7983,554711.0,59116.0,90.37,0.031178,0.016803,10.7177,0.0011
7.2,7.2056,36.9531,1.1955,39.7753,554845.0,59252.0,90.35,0.031203,0.016789,10.7194,0.0011
7.216667,7.2056,36.9541,1.1957,39.7858,554978.0,59387.0,90.33,0.031196,0.016794,10.7211,0.0011
7.233333,7.2049,36.9456,1.1957,39.8567,555111.0,59523.0,90.32,0.0312,0.016791,10.7227,0.0011
7.25,7.2011,36.9453,1.1955,39.8718,555244.0,59658.0,90.3,0.03121,0.016788,10.7244,0.0011
7.266667,7.2001,36.9558,1.1961,39.7942,555378.0,59794.0,90.28,0.031215,0.016784,10.7261,0.0011
7.283333,7.2018,36.9515,1.196,39.8259,555511.0,59929.0,90.26,0.031207,0.016784,10.7277,0.0012
7.3,7.2005,36.9581,1.1957,39.7956,555645.0,60064.0,90.24,0.031211,0.016784,10.7294,0.0012
7.316667,7.1987,36.9551,1.1967,39.8475,555779.0,60200.0,90.23,0.031209,0.016782,10.7311,0.0012
7.333333,7.2032,36.9705,1.1963,39.8605,555912.0,60335.0,90.21,0.031219,0.016776,10.7327,0.0012
7.35,7.2,36.966,1.1961,39.8,556046.0,60470.0,90.19,0.031229,0.016762,10.7344,0.0012
7.366667,7.1973,36.9657,1.1956,39.8655,556180.0,60606.0,90.17,0.031215,0.016774,10.7361,0.0012
7.383333,7.195,36.9844,1.1956,39.8776,556314.0,60741.0,90.16,0.031227,0.016765,10.7377,0.0012
7.4,7.1918,36.9957,1.1966,39.9035,556449.0,60876.0,90.14,0.031235,0.016755,10.7394,0.0012
7.416667,7.1886,36.9971,1.1961,40.0033,556583.0,61011.0,90.12,0.03124,0.016751,10.7411,0.0012
7.433333,7.191,36.9978,1.1948,39.9396,556718.0,61146.0,90.1,0.031254,0.016743,10.7427,0.0012
7.45,7.1931,37.0057,1.1959,39.8402,556852.0,61281.0,90.09,0.031244,0.016749,10.7444,0.0012
7.466667,7.1941,37.0121,1.1951,39.8485,556986.0,61416.0,90.07,0.031227,0.01676,10.7461,0.0012
7.483333,7.1949,37.01,1.1942,39.8359,557121.0,61551.0,90.05,0.031229,0.01676,10.7477,0.0012
7.5,7.1942,37.0089,1.1942,39.8164,557255.0,61686.0,90.03,0.031226,0.016762,10.7494,0.0012
7.516667,7.1943,37.0116,1.1944,39.8001,557389.0,61822.0,90.02,0.031221,0.016766,10.751,0.0012
7.533333,7.1947,36.999,1.1951,39.8112,557523.0,61957.0,90.0,0.031218,0.016768,10.7527,0.0012
7.55,7.195,37.0052,1.1942,39.6942,557658.0,62092.0,89.98,0.031223,0.016764,10.7544,0.0012
7.566667,7.1958,37.0051,1.1947,39.6814,557792.0,62227.0,89.96,0.031197,0.016784,10.756,0.0012
7.583333,7.1977,37.0111,1.1953,39.6822,557926.0,62362.0,89.95,0.031196,0.016784,10.7577,0.0012
7.6,7.1923,37.0159,1.1964,39.7415,558060.0,62498.0,89.93,0.031198,0.016783,10.7594,0.0012
7.616667,7.1903,37.0199,1.1972,39.8564,558194.0,62633.0,89.91,0.031206,0.016779,10.761,0.0012
7.633333,7.1883,37.0182,1.1979,39.8681,558329.0,62768.0,89.89,0.031228,0.016766,10.7627,0.0012
7.65,7.1858,37.0205,1.1984,39.8811,558463.0,62903.0,89.88,0.031227,0.016767,10.7644,0.0012
7.666667,7.1868,37.0185,1.1995,39.8295,558598.0,63038.0,89.86,0.031224,0.016772,10.766,0.0012
7.683333,7.1857,37.0183,1.2001,39.7423,558732.0,63173.0,89.84,0.031216,0.016776,10.7677,0.0012
7.7,7.1828,37.0049,1.2001,39.6844,558866.0,63309.0,89.82,0.031195,0.016793,10.7694,0.0012
7.716667,7.1824,37.0091,1.1997,39.7169,559000.0,63444.0,89.81,0.031176,0.016809,10.771,0.0012
7.733333,7.1821,37.0133,1.2,39.6879,559134.0,63580.0,89.79,0.031181,0.016806,10.7727,0.0012
7.75,7.1823,37.0198,1.2002,39.6151,559268.0,63715.0,89.77,0.031174,0.016812,10.7744,0.0012
7.766667,7.1846,37.0125,1.2011,39.7025,559401.0,63851.0,89.76,0.031157,0.016826,10.776,0.0012
7.783333,7.1858,37.0133,1.2009,39.7629,559535.0,63986.0,89.74,0.031185,0.016802,10.7777,0.0012
7.8,7.1853,37.0146,1.2014,39.7397,559670.0,64121.0,89.72,0.031202,0.016788,10.7794,0.0012
7.816667,7.1842,37.0066,1.2007,39.6362,559804.0,64257.0,89.7,0.031195,0.016794,10.781,0.0012
7.833333,7.1866,37.0182,1.2015,39.5514,559938.0,64392.0,89.69,0.031171,0.016812,10.7827,0.0012
7.85,7.1889,37.0271,1.2011,39.5828,560072.0,64528.0,89.67,0.031158,0.016822,10.7844,0.0012
7.866667,7.184,37.0284,1.2004,39.6189,560206.0,64663.0,89.65,0.031168,0.016815,10.786,0.0012
7.883333,7.1805,37.0314,1.201,39.5895,560340.0,64799.0,89.63,0.031163,0.016824,10.7877,0.0013
7.9,7.1782,37.017,1.2008,39.5747,560473.0,64934.0,89.62,0.031143,0.016844,10.7893,0.0013
7.916667,7.1749,37.0196,1.2004,39.5289,560607.0,65070.0,89.6,0.031135,0.016848,10.791,0.0013
7.933333,7.1743,37.0262,1.2008,39.5467,560740.0,65206.0,89.58,0.03111,0.016873,10.7927,0.0013
7.95,7.1767,37.0183,1.2008,39.5813,560873.0,65342.0,89.57,0.031109,0.016877,10.7943,0.0013
